frame,phase,state,detected,total_us,acquire_us,border_us,threshold_us,morphology_us,blobs_us,track_us,control_us,roi_w,roi_h,border,err,left,right
1917,oclusao,SEARCHING,0,519,0,0,99,352,67,0,1,320,240,0,0.0000,0.480,-0.480
1918,oclusao,SEARCHING,0,521,0,0,99,352,70,0,0,320,240,0,0.0000,0.480,-0.480
1919,oclusao,SEARCHING,0,523,0,0,99,357,67,0,0,320,240,0,0.0000,0.480,-0.480
1920,oclusao,SEARCHING,0,522,0,0,102,353,67,0,0,320,240,0,0.0000,0.480,-0.480
1921,oclusao,SEARCHING,0,518,0,0,98,353,67,0,0,320,240,0,0.0000,0.480,-0.480
1922,oclusao,SEARCHING,0,518,0,0,99,352,67,0,0,320,240,0,0.0000,0.480,-0.480
1923,oclusao,SEARCHING,0,521,0,0,99,352,70,0,0,320,240,0,0.0000,0.480,-0.480
1924,oclusao,SEARCHING,0,520,0,0,99,354,67,0,0,320,240,0,0.0000,0.480,-0.480
1925,oclusao,SEARCHING,0,497,0,0,95,338,64,0,0,320,240,0,0.0000,0.480,-0.480
1926,oclusao,SEARCHING,0,496,0,0,95,336,63,0,0,320,240,0,0.0000,0.480,-0.480
1927,oclusao,SEARCHING,0,496,0,0,95,337,64,0,0,320,240,0,0.0000,0.480,-0.480
1928,oclusao,SEARCHING,0,495,0,0,95,336,64,0,0,320,240,0,0.0000,0.480,-0.480
1929,oclusao,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
1930,oclusao,SEARCHING,0,501,0,0,95,342,64,0,0,320,240,0,0.0000,0.480,-0.480
1931,oclusao,SEARCHING,0,522,0,0,99,356,67,0,0,320,240,0,0.0000,0.480,-0.480
1932,oclusao,SEARCHING,0,521,0,0,101,353,66,0,0,320,240,0,0.0000,0.480,-0.480
1933,oclusao,SEARCHING,0,495,0,0,95,336,64,0,0,320,240,0,0.0000,0.480,-0.480
1934,oclusao,SEARCHING,0,499,0,0,95,337,67,0,0,320,240,0,0.0000,0.480,-0.480
1935,oclusao,SEARCHING,0,507,0,0,99,344,64,0,0,320,240,0,0.0000,0.480,-0.480
1936,oclusao,SEARCHING,0,497,0,0,94,338,64,0,0,320,240,0,0.0000,0.480,-0.480
1937,oclusao,SEARCHING,0,498,0,0,94,339,64,0,0,320,240,0,0.0000,0.480,-0.480
1938,oclusao,SEARCHING,0,497,0,0,94,338,64,0,0,320,240,0,0.0000,0.480,-0.480
1939,oclusao,SEARCHING,0,495,0,0,95,336,64,0,0,320,240,0,0.0000,0.480,-0.480
1940,oclusao,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
1941,oclusao,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
1942,oclusao,SEARCHING,0,496,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
1943,oclusao,SEARCHING,0,498,0,0,94,339,65,0,0,320,240,0,0.0000,0.480,-0.480
1944,oclusao,SEARCHING,0,497,0,0,94,339,64,0,0,320,240,0,0.0000,0.480,-0.480
1945,oclusao,SEARCHING,0,498,0,0,97,337,63,0,1,320,240,0,0.0000,0.480,-0.480
1946,oclusao,SEARCHING,0,495,0,0,95,336,63,0,0,320,240,0,0.0000,0.480,-0.480
1947,oclusao,SEARCHING,0,496,0,0,95,336,64,1,0,320,240,0,0.0000,0.480,-0.480
1948,oclusao,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
1949,oclusao,SEARCHING,0,498,0,0,95,339,63,0,1,320,240,0,0.0000,0.480,-0.480
1950,oclusao,SEARCHING,0,497,0,0,94,338,64,0,0,320,240,0,0.0000,0.480,-0.480
1951,oclusao,SEARCHING,0,496,0,0,93,339,64,0,0,320,240,0,0.0000,0.480,-0.480
1952,oclusao,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
1953,oclusao,SEARCHING,0,495,0,0,94,337,64,0,0,320,240,0,0.0000,0.480,-0.480
1954,oclusao,SEARCHING,0,497,0,0,95,338,64,0,0,320,240,0,0.0000,0.480,-0.480
1955,oclusao,SEARCHING,0,499,0,0,95,340,64,0,0,320,240,0,0.0000,0.480,-0.480
1956,oclusao,SEARCHING,0,532,0,0,99,366,67,0,0,320,240,0,0.0000,0.480,-0.480
1957,oclusao,SEARCHING,0,549,0,0,103,375,70,0,0,320,240,0,0.0000,0.480,-0.480
1958,oclusao,SEARCHING,0,574,0,0,110,390,74,0,0,320,240,0,0.0000,0.480,-0.480
1959,oclusao,SEARCHING,0,610,0,0,116,415,79,0,0,320,240,0,0.0000,0.480,-0.480
1960,oclusao,SEARCHING,0,608,0,0,118,411,78,0,0,320,240,0,0.0000,0.480,-0.480
1961,oclusao,SEARCHING,0,621,0,0,115,422,83,1,0,320,240,0,0.0000,0.480,-0.480
1962,oclusao,SEARCHING,0,644,0,0,122,439,83,0,0,320,240,0,0.0000,0.480,-0.480
1963,oclusao,SEARCHING,0,642,0,0,122,437,83,0,0,320,240,0,0.0000,0.480,-0.480
1964,oclusao,SEARCHING,0,646,0,0,123,440,83,0,0,320,240,0,0.0000,0.480,-0.480
1965,oclusao,SEARCHING,0,683,0,0,130,464,88,1,0,320,240,0,0.0000,0.480,-0.480
1966,oclusao,SEARCHING,0,690,0,0,130,472,88,0,0,320,240,0,0.0000,0.480,-0.480
1967,oclusao,SEARCHING,0,709,0,0,130,485,93,0,0,320,240,0,0.0000,0.480,-0.480
1968,oclusao,SEARCHING,0,732,0,0,144,494,93,1,0,320,240,0,0.0000,0.480,-0.480
1969,oclusao,SEARCHING,0,686,0,0,130,468,88,0,0,320,240,0,0.0000,0.480,-0.480
1970,oclusao,SEARCHING,0,692,0,0,130,468,94,0,0,320,240,0,0.0000,0.480,-0.480
1971,oclusao,SEARCHING,0,792,0,0,159,532,101,0,0,320,240,0,0.0000,0.480,-0.480
1972,oclusao,SEARCHING,0,847,0,0,159,579,108,0,0,320,240,0,0.0000,0.480,-0.480
1973,oclusao,SEARCHING,0,783,0,0,148,534,101,0,0,320,240,0,0.0000,0.480,-0.480
1974,oclusao,SEARCHING,0,705,0,0,138,478,87,0,1,320,240,0,0.0000,0.480,-0.480
1975,oclusao,SEARCHING,0,646,0,0,127,436,82,0,0,320,240,0,0.0000,0.480,-0.480
1976,oclusao,SEARCHING,0,641,0,0,119,440,82,0,0,320,240,0,0.0000,0.480,-0.480
1977,oclusao,SEARCHING,0,633,0,0,144,411,78,0,0,320,240,0,0.0000,0.480,-0.480
1978,oclusao,SEARCHING,0,605,0,0,115,412,78,0,0,320,240,0,0.0000,0.480,-0.480
1979,oclusao,SEARCHING,0,607,0,0,115,414,78,0,0,320,240,0,0.0000,0.480,-0.480
1980,oclusao,SEARCHING,0,574,0,0,109,390,74,0,1,320,240,0,0.0000,0.480,-0.480
1981,oclusao,SEARCHING,0,575,0,0,108,390,77,0,0,320,240,0,0.0000,0.480,-0.480
1982,oclusao,SEARCHING,0,551,0,0,107,371,73,0,0,320,240,0,0.0000,0.480,-0.480
1983,oclusao,SEARCHING,0,545,0,0,104,371,70,0,0,320,240,0,0.0000,0.480,-0.480
1984,oclusao,SEARCHING,0,565,0,0,104,387,74,0,0,320,240,0,0.0000,0.480,-0.480
1985,oclusao,SEARCHING,0,606,0,0,113,414,78,0,0,320,240,0,0.0000,0.480,-0.480
1986,oclusao,SEARCHING,0,575,0,0,110,390,74,0,0,320,240,0,0.0000,0.480,-0.480
1987,oclusao,SEARCHING,0,576,0,0,109,390,77,0,0,320,240,0,0.0000,0.480,-0.480
1988,oclusao,SEARCHING,0,576,0,0,109,393,74,0,0,320,240,0,0.0000,0.480,-0.480
1989,oclusao,SEARCHING,0,574,0,0,109,390,74,0,0,320,240,0,0.0000,0.480,-0.480
1990,oclusao,SEARCHING,0,561,0,0,110,381,70,0,0,320,240,0,0.0000,0.480,-0.480
1991,oclusao,SEARCHING,0,548,0,0,104,374,70,0,0,320,240,0,0.0000,0.480,-0.480
1992,oclusao,SEARCHING,0,548,0,0,107,370,71,0,0,320,240,0,0.0000,0.480,-0.480
1993,oclusao,SEARCHING,0,545,0,0,104,371,70,0,0,320,240,0,0.0000,0.480,-0.480
1994,oclusao,SEARCHING,0,564,0,0,104,383,77,0,0,320,240,0,0.0000,0.480,-0.480
1995,oclusao,SEARCHING,0,579,0,0,109,394,76,0,0,320,240,0,0.0000,0.480,-0.480
1996,oclusao,SEARCHING,0,605,0,0,115,412,78,0,0,320,240,0,0.0000,0.480,-0.480
1997,oclusao,SEARCHING,0,686,0,0,130,467,88,0,0,320,240,0,0.0000,0.480,-0.480
1998,oclusao,SEARCHING,0,744,0,0,139,503,101,0,0,320,240,0,0.0000,0.480,-0.480
1999,oclusao,SEARCHING,0,730,0,0,142,495,93,0,0,320,240,0,0.0000,0.480,-0.480
2000,reaquisicao,TRACKING,1,659,0,0,122,450,85,0,1,320,240,0,-0.1875,0.464,0.734
2001,reaquisicao,TRACKING,1,151,0,0,27,102,20,0,1,131,131,0,-0.1813,0.478,0.725
2002,reaquisicao,TRACKING,1,141,0,0,26,96,19,0,0,131,131,0,-0.1688,0.504,0.710
2003,reaquisicao,TRACKING,1,145,0,0,26,99,20,0,0,131,131,0,-0.1625,0.511,0.708
2004,reaquisicao,TRACKING,1,144,0,0,26,99,19,0,0,131,131,0,-0.1500,0.533,0.698
2005,reaquisicao,TRACKING,1,146,0,0,25,101,19,0,0,131,131,0,-0.1375,0.551,0.690
2006,reaquisicao,TRACKING,1,144,0,0,26,99,18,0,0,131,131,0,-0.1187,0.583,0.675
2007,reaquisicao,TRACKING,1,136,0,0,25,93,17,0,0,131,131,0,-0.1000,0.610,0.664
2008,reaquisicao,TRACKING,1,133,0,0,25,91,17,0,0,131,131,0,-0.0812,0.635,0.655
2009,reaquisicao,TRACKING,1,133,0,0,25,91,17,0,0,131,131,0,-0.0625,0.659,0.647
2010,reaquisicao,TRACKING,1,133,0,0,24,91,17,0,1,131,131,0,-0.0500,0.667,0.649
2011,reaquisicao,TRACKING,1,132,0,0,24,91,17,0,0,131,131,0,-0.0312,0.693,0.640
2012,reaquisicao,TRACKING,1,127,0,0,24,86,16,0,1,131,131,0,-0.0125,0.716,0.633
2013,reaquisicao,TRACKING,1,126,0,0,23,87,16,0,0,131,131,0,0.0000,0.725,0.635
2014,reaquisicao,TRACKING,1,127,0,0,24,86,17,0,0,131,131,0,0.0125,0.725,0.624
2015,reaquisicao,TRACKING,1,128,0,0,24,87,16,0,0,131,131,0,0.0312,0.735,0.598
2016,reaquisicao,TRACKING,1,127,0,0,24,87,16,0,0,131,131,0,0.0437,0.735,0.587
2017,reaquisicao,TRACKING,1,133,0,0,25,91,17,0,0,131,131,0,0.0562,0.736,0.575
2018,reaquisicao,TRACKING,1,141,0,0,27,96,18,0,0,131,131,0,0.0688,0.738,0.563
2019,reaquisicao,TRACKING,1,147,0,0,27,101,18,0,0,131,131,0,0.0812,0.741,0.549
2020,reaquisicao,TRACKING,1,157,0,0,28,108,20,0,0,131,131,0,0.1000,0.753,0.521
2021,reaquisicao,TRACKING,1,167,0,0,31,114,21,0,0,131,131,0,0.1125,0.753,0.510
2022,reaquisicao,TRACKING,1,169,0,0,33,115,21,0,0,131,131,0,0.1250,0.755,0.497
2023,reaquisicao,TRACKING,1,156,0,0,29,107,20,0,0,131,131,0,0.1375,0.757,0.484
2024,reaquisicao,TRACKING,1,156,0,0,29,107,20,0,0,131,131,0,0.1500,0.760,0.470
2025,reaquisicao,TRACKING,1,154,0,0,27,108,18,0,0,131,131,0,0.1625,0.763,0.456
2026,reaquisicao,TRACKING,1,148,0,0,27,101,19,1,0,131,131,0,0.1750,0.767,0.442
2027,reaquisicao,TRACKING,1,162,0,0,28,113,19,0,0,131,131,0,0.1875,0.770,0.428
2028,reaquisicao,TRACKING,1,166,0,0,30,114,22,0,0,131,131,0,0.2000,0.774,0.413
2029,reaquisicao,TRACKING,1,190,0,0,34,130,24,0,0,131,131,0,0.2125,0.777,0.399
2030,reaquisicao,TRACKING,1,184,0,0,32,129,22,1,0,131,131,0,0.2250,0.781,0.385
2031,reaquisicao,TRACKING,1,166,0,0,30,114,21,0,0,131,131,0,0.2375,0.784,0.370
2032,reaquisicao,TRACKING,1,156,0,0,29,107,19,0,1,131,131,0,0.2500,0.788,0.356
2033,reaquisicao,TRACKING,1,148,0,0,27,101,18,0,0,131,131,0,0.2625,0.792,0.342
2034,reaquisicao,TRACKING,1,147,0,0,27,102,18,0,0,131,131,0,0.2750,0.795,0.327
2035,reaquisicao,TRACKING,1,148,0,0,27,101,19,0,0,131,131,0,0.2875,0.799,0.313
2036,reaquisicao,TRACKING,1,140,0,0,26,96,17,0,0,131,131,0,0.3000,0.802,0.298
2037,reaquisicao,TRACKING,1,140,0,0,26,96,18,0,0,131,131,0,0.3125,0.806,0.284
2038,reaquisicao,TRACKING,1,139,0,0,26,96,17,0,0,131,131,0,0.3250,0.810,0.270
2039,reaquisicao,TRACKING,1,140,0,0,25,96,18,0,0,131,131,0,0.3375,0.813,0.255
2040,reaquisicao,TRACKING,1,138,0,0,25,96,17,0,0,131,131,0,0.3438,0.808,0.255
2041,reaquisicao,TRACKING,1,149,0,0,29,99,20,0,0,131,131,0,0.3562,0.814,0.238
2042,reaquisicao,TRACKING,1,133,0,0,24,92,16,0,1,131,131,0,0.3688,0.820,0.222
2043,reaquisicao,TRACKING,1,131,0,0,24,91,16,0,0,131,131,0,0.3812,0.824,0.206
2044,reaquisicao,TRACKING,1,139,0,0,26,96,17,0,0,131,131,0,0.3938,0.828,-0.209
2045,reaquisicao,TRACKING,1,147,0,0,28,101,17,0,0,131,131,0,0.4062,0.832,-0.223
2046,reaquisicao,TRACKING,1,155,0,0,29,107,19,0,0,131,131,0,0.4187,0.836,-0.238
2047,reaquisicao,TRACKING,1,146,0,0,27,101,18,0,0,131,131,0,0.4313,0.840,-0.253
2048,reaquisicao,TRACKING,1,139,0,0,26,96,16,0,1,131,131,0,0.4437,0.844,-0.267
2049,reaquisicao,TRACKING,1,140,0,0,26,96,18,0,0,131,131,0,0.4563,0.847,-0.282
2050,reaquisicao,TRACKING,1,132,0,0,25,91,16,0,0,131,131,0,0.4688,0.851,-0.296
2051,reaquisicao,TRACKING,1,132,0,0,24,91,16,1,0,131,131,0,0.4812,0.855,-0.310
2052,reaquisicao,TRACKING,1,126,0,0,23,87,15,0,0,131,131,0,0.4938,0.858,-0.325
2053,reaquisicao,TRACKING,1,128,0,0,25,87,16,0,0,131,131,0,0.5063,0.862,-0.339
2054,reaquisicao,TRACKING,1,128,0,0,23,87,17,0,0,131,131,0,0.5188,0.865,-0.354
2055,reaquisicao,TRACKING,1,125,0,0,24,86,15,0,0,131,131,0,0.5312,0.869,-0.368
2056,reaquisicao,TRACKING,1,126,0,0,23,86,16,0,0,131,131,0,0.5437,0.873,-0.382
2057,reaquisicao,TRACKING,1,125,0,0,23,87,14,1,0,131,131,0,0.5562,0.876,-0.397
2058,reaquisicao,TRACKING,1,125,0,0,23,87,15,0,0,131,131,0,0.5688,0.880,-0.411
2059,reaquisicao,TRACKING,1,128,0,0,27,85,15,0,0,131,131,0,0.5813,0.883,-0.426
2060,reaquisicao,TRACKING,1,125,0,0,26,84,14,0,0,131,131,0,0.5938,0.887,-0.440
2061,reaquisicao,TRACKING,1,124,0,0,23,86,15,0,0,131,131,0,0.6125,0.900,-0.469
2062,reaquisicao,TRACKING,1,133,0,0,24,91,17,0,0,131,131,0,0.6250,0.900,-0.480
2063,reaquisicao,TRACKING,1,134,0,0,25,93,16,0,0,131,131,0,0.6375,0.902,-0.493
2064,reaquisicao,TRACKING,1,138,0,0,25,94,19,0,0,129,131,0,0.6500,0.905,-0.506
2065,reaquisicao,TRACKING,1,140,0,0,25,96,19,0,0,127,131,0,0.6625,0.908,-0.520
2066,reaquisicao,TRACKING,1,131,0,0,24,89,18,0,0,125,131,0,0.6750,0.911,-0.534
2067,reaquisicao,TRACKING,1,128,0,0,23,87,18,0,0,123,131,0,0.6875,0.914,-0.548
2068,reaquisicao,TRACKING,1,125,0,0,23,84,18,0,0,121,131,0,0.7000,0.918,-0.563
2069,reaquisicao,TRACKING,1,120,0,0,22,82,16,0,0,119,131,0,0.7125,0.921,-0.577
2070,reaquisicao,TRACKING,1,118,0,0,21,80,16,0,0,117,131,0,0.7250,0.925,-0.591
2071,reaquisicao,TRACKING,1,114,0,0,20,78,16,0,0,115,131,0,0.7375,0.928,-0.606
2072,reaquisicao,TRACKING,1,120,0,0,21,82,16,1,0,113,131,0,0.7500,0.932,-0.620
2073,reaquisicao,TRACKING,1,115,0,0,21,78,15,1,0,111,131,0,0.7625,0.936,-0.634
2074,reaquisicao,TRACKING,1,111,0,0,20,76,15,0,0,109,131,0,0.7750,0.939,-0.649
2075,reaquisicao,TRACKING,1,109,0,0,20,74,15,0,0,107,131,0,0.7875,0.943,-0.663
2076,reaquisicao,TRACKING,1,105,0,0,19,71,15,0,0,105,131,0,0.8000,0.946,-0.678
2077,reaquisicao,TRACKING,1,108,0,0,19,74,14,0,1,103,131,0,0.8125,0.950,-0.692
2078,reaquisicao,TRACKING,1,105,0,0,18,71,15,0,0,101,131,0,0.8250,0.954,-0.706
2079,reaquisicao,TRACKING,1,101,0,0,18,69,14,0,0,99,131,0,0.8375,0.957,-0.721
2080,reaquisicao,TRACKING,1,107,0,0,26,67,14,0,0,97,131,0,0.8500,0.961,-0.735
2081,reaquisicao,TRACKING,1,106,0,0,18,73,15,0,0,95,131,0,0.8625,0.964,-0.750
2082,reaquisicao,TRACKING,1,108,0,0,18,75,15,0,0,93,131,0,0.8750,0.968,-0.764
2083,reaquisicao,TRACKING,1,110,0,0,18,75,16,0,0,91,131,0,0.8750,0.954,-0.750
2084,reaquisicao,TRACKING,1,112,0,0,21,75,15,0,0,94,131,0,0.8625,0.927,-0.712
2085,reaquisicao,TRACKING,1,107,0,0,19,72,15,0,0,97,131,0,0.8500,0.910,-0.684
2086,reaquisicao,TRACKING,1,109,0,0,19,73,15,0,0,100,131,0,0.8250,0.880,-0.632
2087,reaquisicao,TRACKING,1,113,0,0,20,77,16,0,0,103,131,0,0.8000,0.859,-0.590
2088,reaquisicao,TRACKING,1,107,0,0,19,73,15,0,0,106,131,0,0.7688,0.834,-0.539
2089,reaquisicao,TRACKING,1,111,0,0,20,75,15,0,0,109,131,0,0.7437,0.825,-0.508
2090,reaquisicao,TRACKING,1,112,0,0,22,75,15,0,0,112,131,0,0.7125,0.808,-0.463
2091,reaquisicao,TRACKING,1,110,0,0,20,75,15,0,0,115,131,0,0.6812,0.794,-0.422
2092,reaquisicao,TRACKING,1,113,0,0,20,78,15,0,0,118,131,0,0.6500,0.782,-0.383
2093,reaquisicao,TRACKING,1,113,0,0,20,77,16,0,0,121,131,0,0.6187,0.771,-0.346
2094,reaquisicao,TRACKING,1,119,0,0,22,80,17,0,0,124,131,0,0.5938,0.770,-0.323
2095,reaquisicao,TRACKING,1,122,0,0,22,83,16,1,0,127,131,0,0.5625,0.757,-0.283
2096,reaquisicao,TRACKING,1,121,0,0,22,83,16,0,0,130,131,0,0.5375,0.755,-0.260
2097,reaquisicao,TRACKING,1,125,0,0,22,86,16,1,0,131,131,0,0.5125,0.751,-0.234
2098,reaquisicao,TRACKING,1,122,0,0,22,83,16,1,0,131,131,0,0.4875,0.746,-0.207
2099,reaquisicao,TRACKING,1,128,0,0,23,87,17,1,0,131,131,0,0.4625,0.740,0.221
2100,reaquisicao,TRACKING,1,127,0,0,23,87,17,0,0,131,131,0,0.4437,0.742,0.235
2101,reaquisicao,TRACKING,1,133,0,0,24,91,17,0,0,131,131,0,0.4187,0.732,0.266
2102,reaquisicao,TRACKING,1,133,0,0,24,91,17,1,0,131,131,0,0.4000,0.733,0.282
2103,reaquisicao,TRACKING,1,140,0,0,25,96,18,0,0,131,131,0,0.3812,0.731,0.300
2104,reaquisicao,TRACKING,1,150,0,0,27,104,19,0,0,131,131,0,0.3625,0.727,0.319
2105,reaquisicao,TRACKING,1,152,0,0,28,105,19,0,0,131,131,0,0.3438,0.723,0.340
2106,reaquisicao,TRACKING,1,151,0,0,31,102,18,0,0,131,131,0,0.3250,0.718,0.361
2107,reaquisicao,TRACKING,1,140,0,0,26,96,18,0,0,131,131,0,0.3063,0.714,0.382
2108,reaquisicao,TRACKING,1,155,0,0,27,108,19,0,0,131,131,0,0.2875,0.708,0.403
2109,reaquisicao,TRACKING,1,155,0,0,29,107,19,0,0,131,131,0,0.2688,0.703,0.425
2110,reaquisicao,TRACKING,1,173,0,0,30,122,20,1,0,131,131,0,0.2500,0.698,0.446
2111,reaquisicao,TRACKING,1,177,0,0,33,122,22,0,0,131,131,0,0.2313,0.693,0.468
2112,reaquisicao,TRACKING,1,189,0,0,35,130,23,0,0,131,131,0,0.2125,0.687,0.489
2113,reaquisicao,TRACKING,1,177,0,0,33,121,23,0,0,131,131,0,0.1937,0.682,0.511
2114,reaquisicao,TRACKING,1,189,0,0,35,130,24,0,0,131,131,0,0.1750,0.676,0.532
2115,reaquisicao,TRACKING,1,220,0,0,40,151,27,0,0,131,131,0,0.1562,0.671,0.554
2116,reaquisicao,TRACKING,1,204,0,0,38,141,25,0,0,131,131,0,0.1375,0.666,0.576
2117,reaquisicao,TRACKING,1,175,0,0,32,122,20,1,0,131,131,0,0.1187,0.660,0.597
2118,reaquisicao,TRACKING,1,173,0,0,30,121,20,1,0,131,131,0,0.1000,0.655,0.619
2119,reaquisicao,TRACKING,1,160,0,0,28,111,20,0,0,131,131,0,0.0812,0.649,0.640
2120,reaquisicao,TRACKING,1,146,0,0,27,101,18,0,0,131,131,0,0.0625,0.644,0.662
2121,reaquisicao,TRACKING,1,146,0,0,27,101,17,1,0,131,131,0,0.0437,0.639,0.684
2122,reaquisicao,TRACKING,1,138,0,0,26,96,16,0,0,131,131,0,0.0312,0.642,0.691
2123,reaquisicao,TRACKING,1,138,0,0,25,96,17,0,0,131,131,0,0.0125,0.634,0.715
2124,reaquisicao,TRACKING,1,138,0,0,26,96,16,0,0,131,131,0,-0.0063,0.621,0.733
2125,reaquisicao,TRACKING,1,131,0,0,24,91,15,0,0,131,131,0,-0.0250,0.599,0.740
2126,reaquisicao,TRACKING,1,131,0,0,25,90,15,0,0,131,131,0,-0.0437,0.577,0.746
2127,reaquisicao,TRACKING,1,134,0,0,28,90,15,0,0,131,131,0,-0.0625,0.555,0.751
2128,reaquisicao,TRACKING,1,129,0,0,23,91,14,0,0,131,131,0,-0.0812,0.533,0.757
2129,reaquisicao,TRACKING,1,128,0,0,24,90,14,0,0,131,131,0,-0.1000,0.511,0.763
2130,reaquisicao,TRACKING,1,125,0,0,24,86,14,1,0,131,131,0,-0.1187,0.489,0.768
2131,reaquisicao,TRACKING,1,124,0,0,23,87,14,0,0,131,131,0,-0.1375,0.468,0.774
2132,reaquisicao,TRACKING,1,125,0,0,24,86,15,0,0,131,131,0,-0.1562,0.446,0.779
2133,reaquisicao,TRACKING,1,124,0,0,23,87,14,0,0,131,131,0,-0.1750,0.424,0.784
2134,reaquisicao,TRACKING,1,125,0,0,23,86,15,0,0,131,131,0,-0.1937,0.403,0.790
2135,reaquisicao,TRACKING,1,120,0,0,23,82,14,0,1,131,131,0,-0.2125,0.381,0.795
2136,reaquisicao,TRACKING,1,119,0,0,23,82,14,0,0,131,131,0,-0.2313,0.360,0.801
2137,reaquisicao,TRACKING,1,122,0,0,22,85,14,0,0,131,131,0,-0.2500,0.338,0.806
2138,reaquisicao,TRACKING,1,118,0,0,22,83,13,0,0,131,131,0,-0.2688,0.316,0.811
2139,reaquisicao,TRACKING,1,119,0,0,22,83,13,0,0,131,131,0,-0.2875,0.295,0.817
2140,reaquisicao,TRACKING,1,119,0,0,22,83,14,0,0,131,131,0,-0.3063,0.273,0.822
2141,reaquisicao,TRACKING,1,119,0,0,22,83,14,0,0,131,131,0,-0.3250,0.252,0.828
2142,reaquisicao,TRACKING,1,119,0,0,22,83,14,0,0,131,131,0,-0.3438,0.230,0.833
2143,reaquisicao,TRACKING,1,125,0,0,23,87,14,0,1,131,131,0,-0.3688,-0.206,0.847
2144,reaquisicao,TRACKING,1,135,0,0,28,91,16,0,0,131,131,0,-0.3875,-0.225,0.850
2145,reaquisicao,TRACKING,1,133,0,0,24,94,15,0,0,131,131,0,-0.4062,-0.245,0.854
2146,reaquisicao,TRACKING,1,125,0,0,24,86,15,0,0,131,131,0,-0.4250,-0.265,0.858
2147,reaquisicao,TRACKING,1,124,0,0,23,87,14,0,0,131,131,0,-0.4437,-0.286,0.863
2148,reaquisicao,TRACKING,1,125,0,0,23,87,14,1,0,131,131,0,-0.4625,-0.307,0.868
2149,reaquisicao,TRACKING,1,125,0,0,23,87,15,0,0,131,131,0,-0.4812,-0.329,0.873
2150,reaquisicao,TRACKING,1,125,0,0,23,86,15,0,0,131,131,0,-0.5000,-0.350,0.878
2151,reaquisicao,TRACKING,1,125,0,0,24,86,15,0,0,131,131,0,-0.5188,-0.372,0.884
2152,reaquisicao,TRACKING,1,119,0,0,22,82,14,0,0,131,131,0,-0.5375,-0.393,0.889
2153,reaquisicao,TRACKING,1,119,0,0,22,83,14,0,0,131,131,0,-0.5562,-0.415,0.894
2154,reaquisicao,TRACKING,1,119,0,0,22,83,14,0,0,131,131,0,-0.5750,-0.436,0.900
2155,reaquisicao,TRACKING,1,119,0,0,23,82,14,0,0,131,131,0,-0.5938,-0.458,0.905
2156,reaquisicao,TRACKING,1,119,0,0,22,83,14,0,0,131,131,0,-0.6125,-0.480,0.910
2157,reaquisicao,TRACKING,1,119,0,0,22,83,14,0,0,131,131,0,-0.6313,-0.501,0.916
2158,reaquisicao,TRACKING,1,118,0,0,22,82,14,0,0,131,131,0,-0.6500,-0.523,0.921
2159,reaquisicao,TRACKING,1,119,0,0,23,82,14,0,0,131,131,0,-0.6687,-0.544,0.927
2160,reaquisicao,TRACKING,1,122,0,0,22,83,16,0,1,129,131,0,-0.6875,-0.566,0.932
2161,reaquisicao,TRACKING,1,119,0,0,21,82,16,0,0,126,131,0,-0.7063,-0.588,0.937
2162,reaquisicao,TRACKING,1,116,0,0,21,80,15,0,0,123,131,0,-0.7250,-0.609,0.943
2163,reaquisicao,TRACKING,1,112,0,0,21,75,16,0,0,120,131,0,-0.7375,-0.616,0.939
2164,reaquisicao,TRACKING,1,112,0,0,20,76,15,1,0,117,131,0,-0.7563,-0.641,0.947
2165,reaquisicao,TRACKING,1,108,0,0,20,73,15,0,0,114,131,0,-0.7750,-0.664,0.955
2166,reaquisicao,TRACKING,1,108,0,0,19,74,15,0,0,111,131,0,-0.7937,-0.687,0.961
2167,reaquisicao,TRACKING,1,105,0,0,19,71,15,0,0,108,131,0,-0.8125,-0.709,0.967
2168,reaquisicao,TRACKING,1,102,0,0,18,68,14,0,1,105,131,0,-0.8313,-0.731,0.973
2169,reaquisicao,TRACKING,1,102,0,0,17,69,15,0,0,102,131,0,-0.8500,-0.753,0.978
2170,reaquisicao,TRACKING,1,98,0,0,17,66,14,0,1,99,131,0,-0.8687,-0.775,0.984
2171,reaquisicao,TRACKING,1,93,0,0,17,62,14,0,0,96,131,0,-0.8875,-0.796,0.989
2172,reaquisicao,TRACKING,1,94,0,0,16,65,13,0,0,93,131,0,-0.9062,-0.818,0.995
2173,reaquisicao,TRACKING,1,91,0,0,16,62,13,0,0,92,131,0,-0.9125,-0.811,0.982
2174,reaquisicao,TRACKING,1,96,0,0,16,66,14,0,0,94,131,0,-0.9062,-0.781,0.958
2175,reaquisicao,TRACKING,1,93,0,0,17,62,14,0,0,96,131,0,-0.8938,-0.745,0.933
